3;"RUA";192;"ATENOR FEITOSA                          ";f;24;"Planalto";f;"57308287"
3;"RUA";192;"ATENOR FEITOSA                          ";f;24;"Planalto";f;"57308287"
3;"RUA";193;"PASTOR JOSÉ ALVES                       ";f;35;"Jardim de Maria";f;"57311016"
6;"OUTROS";194;"SERRA DO PORCO                          ";t;36;"ZONA RURAL";t;""
3;"RUA";195;"17/38                                   ";f;14;"Guaribas";f;""
3;"RUA";196;"JOSÉ CAVALCANTE BEZERRA DE BARROS       ";f;21;"Novo Horizonte";f;"57312540"
3;"RUA";196;"JOSÉ CAVALCANTE BEZERRA DE BARROS       ";f;21;"Novo Horizonte";f;"57312540"
3;"RUA";197;"17/61                                   ";f;14;"Guaribas";f;""
3;"RUA";197;"17/61                                   ";f;29;"Sao Luiz II";f;""
3;"RUA";198;"EST.FABIANA MÁRCIA B. DE LIMA SANTOS    ";f;33;"Verdes Campos";f;"57303058"
3;"RUA";199;"DOM VITAL                               ";f;12;"Centro";f;"57300230"
3;"RUA";200;" JOÃO AURELIO                           ";f;24;"Planalto";f;""
3;"RUA";201;" 11/58                                  ";f;30;"Sen. Arnon de Melo";f;""
3;"RUA";202;"DO SOL                                  ";f;12;"Centro";f;"57300210"
3;"RUA";203;" 11/85                                  ";f;30;"Sen. Arnon de Melo";f;""
3;"RUA";204;"ARESTIDES FÉLIX DA SILVA                ";f;35;"Jardim de Maria";f;"57311048"
3;"RUA";204;"ARESTIDES FÉLIX DA SILVA                ";f;35;"Jardim de Maria";f;"57311048"
3;"RUA";205;"CLAUDSTONE N B MELO                     ";f;9;"Canafístula";f;"57302687"
3;"RUA";207;"08/39                                   ";f;51;"Bom Sucesso";f;""
3;"RUA";208;"ZEZÉ LIMA                               ";f;80;"JOAO PAULO II";f;""
6;"OUTROS";209;"TABOQUINHA                              ";f;36;"ZONA RURAL";t;"57319600"
4;"AVENIDA";210;"RIO BRANCO                              ";f;12;"Centro";f;"57300019"
4;"AVENIDA";210;"RIO BRANCO                              ";f;19;"Manoel Teles ";f;"57300019"
4;"AVENIDA";210;"RIO BRANCO                              ";f;7;"Cacimbas";f;"57300019"
4;"AVENIDA";210;"RIO BRANCO                              ";f;12;"Centro";f;"57304730"
4;"AVENIDA";210;"RIO BRANCO                              ";f;19;"Manoel Teles ";f;"57304730"
4;"AVENIDA";210;"RIO BRANCO                              ";f;7;"Cacimbas";f;"57304730"
3;"RUA";213;"ELUZA BRITO BILA                        ";f;25;"Primavera";f;""
3;"RUA";214;"08/217                                  ";f;51;"Bom Sucesso";f;""
6;"OUTROS";215;"POVOADO BAIXA DA ONÇA                   ";t;36;"ZONA RURAL";t;""
3;"RUA";216;"MARIA ISABEL DE ALMEIDA                 ";f;4;"Boa Vista";f;"57303270"
3;"RUA";217;"ENOQUE BEZERRA DE LIMA                  ";f;24;"Planalto";f;""
6;"OUTROS";218;"POVOADO POCAO                           ";t;36;"ZONA RURAL";t;""
3;"RUA";219;"15/16                                   ";f;4;"Boa Vista";f;""
3;"RUA";220;"11/54                                   ";f;30;"Sen. Arnon de Melo";f;""
